$GPRMC,162236.00,A,3944.79869,N,10458.62259,W,17.557,314.57,071117,,,D*4E
$GPRMC,162237.00,A,3944.80199,N,10458.62671,W,16.322,315.98,071117,,,D*46
$GPRMC,162238.00,A,3944.80540,N,10458.63125,W,17.575,314.58,071117,,,D*46
$GPRMC,162239.00,A,3944.80880,N,10458.63597,W,18.427,315.20,071117,,,D*4C
$GPRMC,162240.00,A,3944.81227,N,10458.64097,W,18.369,310.55,071117,,,D*4C
$GPRMC,162241.00,A,3944.81586,N,10458.64588,W,18.597,314.76,071117,,,D*48
$GPRMC,162242.00,A,3944.81947,N,10458.65033,W,17.514,316.02,071117,,,D*4B
$GPRMC,162243.00,A,3944.82261,N,10458.65436,W,14.933,315.21,071117,,,D*4F
$GPRMC,162244.00,A,3944.82492,N,10458.65739,W,10.552,314.15,071117,,,D*47
$GPRMC,162245.00,A,3944.82626,N,10458.65901,W,5.690,315.15,071117,,,D*76
$GPRMC,162246.00,A,3944.82709,N,10458.65981,W,3.418,317.11,071117,,,D*73
$GPRMC,162247.00,A,3944.82775,N,10458.66065,W,4.288,318.36,071117,,,D*7B
$GPRMC,162248.00,A,3944.82899,N,10458.66173,W,7.096,320.95,071117,,,D*73
$GPRMC,162249.00,A,3944.83098,N,10458.66392,W,10.374,319.41,071117,,,D*4D
$GPRMC,162250.00,A,3944.83374,N,10458.66762,W,13.524,316.48,071117,,,D*49
$GPRMC,162251.00,A,3944.83702,N,10458.67218,W,16.070,315.09,071117,,,D*43
$GPRMC,162252.00,A,3944.84061,N,10458.67702,W,18.405,314.91,071117,,,D*43
$GPRMC,162253.00,A,3944.84458,N,10458.68233,W,20.672,314.65,071117,,,D*46
$GPRMC,162254.00,A,3944.84904,N,10458.68831,W,23.196,314.65,071117,,,D*43
$GPRMC,162255.00,A,3944.85391,N,10458.69474,W,25.157,314.88,071117,,,D*41
$GPRMC,162256.00,A,3944.85903,N,10458.70139,W,26.288,315.28,071117,,,D*4E
$GPRMC,162257.00,A,3944.86443,N,10458.70836,W,27.473,314.71,071117,,,D*4D
$GPRMC,162258.00,A,3944.86979,N,10458.71539,W,27.439,314.50,071117,,,D*48
$GPRMC,162259.00,A,3944.87541,N,10458.72264,W,27.610,314.80,071117,,,D*47
$GPRMC,162300.00,A,3944.88081,N,10458.73001,W,28.330,314.89,071117,,,D*4D
$GPRMC,162301.00,A,3944.88640,N,10458.73726,W,28.493,315.15,071117,,,D*4F
$GPRMC,162302.00,A,3944.89203,N,10458.74461,W,28.738,314.84,071117,,,D*42
$GPRMC,162303.00,A,3944.89760,N,10458.75190,W,28.147,314.55,071117,,,D*4B
$GPRMC,162304.00,A,3944.90296,N,10458.75895,W,26.928,314.87,071117,,,D*44
$GPRMC,162305.00,A,3944.90816,N,10458.76576,W,26.801,314.78,071117,,,D*4E
$GPRMC,162306.00,A,3944.91333,N,10458.77269,W,26.243,314.15,071117,,,D*4F
$GPRMC,162307.00,A,3944.91843,N,10458.77945,W,26.092,314.84,071117,,,D*41
$GPRMC,162308.00,A,3944.92344,N,10458.78572,W,25.306,315.49,071117,,,D*4B
$GPRMC,162309.00,A,3944.92826,N,10458.79206,W,25.832,315.60,071117,,,D*47
$GPRMC,162310.00,A,3944.93340,N,10458.79840,W,25.348,315.28,071117,,,D*47
$GPRMC,162311.00,A,3944.93859,N,10458.80508,W,25.997,315.45,071117,,,D*41
$GPRMC,162312.00,A,3944.94384,N,10458.81179,W,26.208,315.66,071117,,,D*42
$GPRMC,162313.00,A,3944.94903,N,10458.81856,W,26.843,314.16,071117,,,D*41
$GPRMC,162314.00,A,3944.95422,N,10458.82454,W,25.853,317.95,071117,,,D*4E
$GPRMC,162315.00,A,3944.95947,N,10458.82976,W,24.798,321.65,071117,,,D*4F
$GPRMC,162316.00,A,3944.96455,N,10458.83620,W,24.957,315.03,071117,,,D*46
$GPRMC,162317.00,A,3944.96974,N,10458.84301,W,25.227,315.08,071117,,,D*4E
$GPRMC,162318.00,A,3944.97488,N,10458.84977,W,25.340,314.95,071117,,,D*40
$GPRMC,162319.00,A,3944.98029,N,10458.85637,W,25.120,314.64,071117,,,D*41
$GPRMC,162320.00,A,3944.98532,N,10458.86314,W,24.839,315.03,071117,,,D*43
